"TravelMonth","Op Airline Code","Origin Code","Destination Code","Flights","Seats","Seats/ Dep","Block Mins","Average KMs"
"Dec2013","OX","DMK","HKT","44","6600","150.0","3520","689.0"
"Dec2013","OX","HKT","DMK","44","6600","150.0","3675","689.0"
"Dec2013","PG","BKK","CNX","207.0","32598.0","157.47826086956522","15525.0","565.0"
"Dec2013","PG","BKK","USM","658.0","75530.0","114.7872340425532","47390.0","465.0"
"Dec2013","PG","BKK","KBV","93.0","14784.0","158.96774193548387","7750.0","649.0"
"Dec2013","PG","BKK","LPT","93","6510","70.0","8370","497.0"
"Dec2013","PG","BKK","HKT","248.0","40158.0","161.92741935483872","21080.0","673.0"
"Dec2013","PG","BKK","THS","62","4340","70.0","4650","377.0"
"Dec2013","PG","BKK","TDX","93","6510","70.0","5580","233.0"
"Dec2013","PG","BKK","UTH","62","8556","138.0","4030","451.0"
"Dec2013","PG","CNX","BKK","198.0","31356.0","158.36363636363637","15840.0","565.0"
"Dec2013","PG","CNX","USM","40","5706","142.65","4200","1027.0"
"Dec2013","PG","HKT","BKK","248.0","40158.0","161.92741935483872","21080.0","673.0"
"Dec2013","PG","HKT","USM","155","10850","70.0","8525","249.0"
"Dec2013","PG","HKT","UTP","31","2170","70.0","3100","586.0"
"Dec2013","PG","KBV","BKK","93.0","14784.0","158.96774193548387","7905.0","649.0"
"Dec2013","PG","KBV","USM","31","2170","70.0","1550","200.0"
"Dec2013","PG","LPT","BKK","93","6510","70.0","8370","497.0"
"Dec2013","PG","TDX","BKK","93","6510","70.0","5580","233.0"
"Dec2013","PG","THS","BKK","62","4340","70.0","4650","377.0"
"Dec2013","PG","USM","BKK","667.0","76772.0","115.10044977511244","48130.0","465.0"
"Dec2013","PG","USM","CNX","31","4464","144.0","3410","1027.0"
"Dec2013","PG","USM","KBV","31","2170","70.0","1705","200.0"
"Dec2013","PG","USM","HKT","155","10850","70.0","9300","249.0"
"Dec2013","PG","USM","UTP","31","2170","70.0","2325","360.0"
"Dec2013","PG","UTH","BKK","62","8556","138.0","4030","451.0"
"Dec2013","PG","UTP","USM","31","2170","70.0","2170","360.0"
"Dec2013","PG","UTP","HKT","31","2170","70.0","3100","586.0"
"Dec2013","TG","BKK","CNX","341.0","88453.0","259.3929618768328","25110.0","565.0"
"Dec2013","TG","BKK","CEI","93","24180","260.0","7440","666.0"
"Dec2013","TG","BKK","HDY","124.0","29140.0","235.0","10850.0","750.0"
"Dec2013","TG","BKK","KKC","155.0","36526.0","235.6516129032258","8680.0","367.0"
"Dec2013","TG","BKK","USM","62","9238","149.0","4030","465.0"
"Dec2013","TG","BKK","KBV","155.0","34195.0","220.61290322580646","12400.0","649.0"
"Dec2013","TG","BKK","HKT","301.0","87581.0","290.9667774086379","24359.0","673.0"
"Dec2013","TG","BKK","URT","62","10044","162.0","4650","536.0"
"Dec2013","TG","BKK","UBP","62.0","10152.0","163.74193548387098","4030.0","476.0"
"Dec2013","TG","BKK","UTH","110.0","18192.0","165.38181818181818","7150.0","451.0"
"Dec2013","TG","CEI","BKK","93","24180","260.0","7440","666.0"
"Dec2013","TG","CNX","BKK","341.0","88453.0","259.3929618768328","25110.0","565.0"
"Dec2013","TG","CNX","HKT","31","5208","168.0","3565","1181.0"
"Dec2013","TG","HDY","BKK","124.0","29140.0","235.0","10540.0","750.0"
"Dec2013","TG","HKT","BKK","319.0","93845.0","294.1849529780564","27425.0","673.0"
"Dec2013","TG","HKT","CNX","31","5208","168.0","3565","1181.0"
"Dec2013","TG","KBV","BKK","155.0","34195.0","220.61290322580646","12400.0","649.0"
"Dec2013","TG","KKC","BKK","155.0","36526.0","235.6516129032258","8680.0","367.0"
"Dec2013","TG","UBP","BKK","62.0","10152.0","163.74193548387098","4030.0","476.0"
"Dec2013","TG","URT","BKK","62","10044","162.0","4340","536.0"
"Dec2013","TG","USM","BKK","62","9238","149.0","4030","465.0"
"Dec2013","TG","UTH","BKK","110.0","18192.0","165.38181818181818","6600.0","451.0"
"Jan2014","8B","BKK","HKT","6","1506","251.0","480","673.0"
"Jan2014","8B","HKT","BKK","6","1506","251.0","480","673.0"
"Jan2014","8B","HKT","URT","12","3012","251.0","360","145.0"
"Jan2014","8B","URT","HKT","12","3012","251.0","360","145.0"
"Jan2014","DD","BFV","DMK","31","1054","34.0","2015","296.0"
"Jan2014","DD","CEI","DMK","155","29295","189.0","11625","666.0"
"Jan2014","DD","CJM","DMK","62","2108","34.0","4340","380.0"
"Jan2014","DD","CNX","DMK","280","52920","189.0","18195","565.0"
"Jan2014","DD","CNX","HGN","93","3162","34.0","3255","119.0"
"Jan2014","DD","CNX","MAQ","31","1054","34.0","1550","196.0"
"Jan2014","DD","CNX","UTH","93","3162","34.0","7440","433.0"
"Jan2014","DD","DMK","BFV","31","1054","34.0","2015","296.0"
"Jan2014","DD","DMK","CNX","280","52920","189.0","19445","565.0"
"Jan2014","DD","DMK","CEI","155","29295","189.0","11625","666.0"
"Jan2014","DD","DMK","CJM","62","2108","34.0","4340","380.0"
"Jan2014","DD","DMK","HDY","248","46872","189.0","21080","772.0"
"Jan2014","DD","DMK","HHQ","14","476","34.0","420","158.0"
"Jan2014","DD","DMK","KBV","62","11718","189.0","4805","666.0"
"Jan2014","DD","DMK","LOE","62.0","3100.0","50.0","4650.0","410.0"
"Jan2014","DD","DMK","MAQ","155","5270","34.0","11625","380.0"
"Jan2014","DD","DMK","KOP","31","5859","189.0","2170","579.0"
"Jan2014","DD","DMK","NST","186","35154","189.0","12555","610.0"
"Jan2014","DD","DMK","NNT","93.0","5146.0","55.333333333333336","8835.0","541.0"
"Jan2014","DD","DMK","PHS","124.0","19623.0","158.25","6665.0","320.0"
"Jan2014","DD","DMK","PRH","31","1054","34.0","2635","470.0"
"Jan2014","DD","DMK","HKT","124","23436","189.0","9765","689.0"
"Jan2014","DD","DMK","UNN","62","4092","66.0","5890","497.0"
"Jan2014","DD","DMK","ROI","62.0","3100.0","50.0","4650.0","418.0"
"Jan2014","DD","DMK","SNO","31","5859","189.0","2170","521.0"
"Jan2014","DD","DMK","URT","155","29295","189.0","10540","552.0"
"Jan2014","DD","DMK","TST","93","17577","189.0","7440","718.0"
"Jan2014","DD","DMK","UBP","186","35154","189.0","12090","483.0"
"Jan2014","DD","DMK","UTH","186","35154","189.0","12090","451.0"
"Jan2014","DD","HDY","DMK","248","46872","189.0","21235","772.0"
"Jan2014","DD","HGN","CNX","93","3162","34.0","3255","119.0"
"Jan2014","DD","HHQ","DMK","14","476","34.0","560","158.0"
"Jan2014","DD","HKT","DMK","124","23436","189.0","9920","689.0"
"Jan2014","DD","KBV","DMK","62","11718","189.0","4960","666.0"
"Jan2014","DD","KOP","DMK","31","5859","189.0","2170","579.0"
"Jan2014","DD","LOE","DMK","62.0","3100.0","50.0","4650.0","410.0"
"Jan2014","DD","MAQ","DMK","155","5270","34.0","11625","380.0"
"Jan2014","DD","MAQ","CNX","31","1054","34.0","1550","196.0"
"Jan2014","DD","NNT","DMK","93.0","5146.0","55.333333333333336","8835.0","541.0"
"Jan2014","DD","NST","DMK","186","35154","189.0","12865","610.0"
"Jan2014","DD","PHS","DMK","124.0","19623.0","158.25","6665.0","320.0"
"Jan2014","DD","PRH","DMK","31","1054","34.0","2635","470.0"
"Jan2014","DD","ROI","DMK","62.0","3100.0","50.0","4650.0","418.0"
"Jan2014","DD","SNO","DMK","31","5859","189.0","2170","521.0"
"Jan2014","DD","TST","DMK","93","17577","189.0","7440","718.0"
"Jan2014","DD","UBP","DMK","186","35154","189.0","11160","483.0"
"Jan2014","DD","UNN","DMK","62","4092","66.0","5890","497.0"
"Jan2014","DD","URT","DMK","155","29295","189.0","10850","552.0"
"Jan2014","DD","UTH","DMK","186","35154","189.0","11160","451.0"
"Jan2014","DD","UTH","CNX","93","3162","34.0","7440","433.0"
"Jan2014","E8","DMK","HKT","62","9238","149.0","5580","689.0"
"Jan2014","E8","HKT","DMK","62","9238","149.0","3720","689.0"
"Jan2014","FD","CEI","DMK","129","21672","168.0","10140","666.0"
"Jan2014","FD","CNX","DMK","372","62496","168.0","28365","565.0"
"Jan2014","FD","CNX","HDY","68","11424","168.0","8685","1320.0"
"Jan2014","FD","CNX","KBV","31","5208","168.0","3565","1181.0"
"Jan2014","FD","CNX","HKT","62","10416","168.0","7750","1181.0"
"Jan2014","FD","DMK","CNX","372","62496","168.0","28210","565.0"
"Jan2014","FD","DMK","CEI","129","21672","168.0","10295","666.0"
"Jan2014","FD","DMK","HDY","279","46872","168.0","23715","772.0"
"Jan2014","FD","DMK","KKC","62","10416","168.0","3410","367.0"
"Jan2014","FD","DMK","KBV","248","41664","168.0","19840","666.0"
"Jan2014","FD","DMK","KOP","31","5208","168.0","2325","579.0"
"Jan2014","FD","DMK","NST","124","20832","168.0","9455","610.0"
"Jan2014","FD","DMK","NAW","31","5208","168.0","2790","838.0"
"Jan2014","FD","DMK","PHS","62","10416","168.0","3410","320.0"
"Jan2014","FD","DMK","HKT","372","62496","168.0","29915","689.0"
"Jan2014","FD","DMK","URT","124","20832","168.0","8835","552.0"
"Jan2014","FD","DMK","TST","93","15624","168.0","7905","718.0"
"Jan2014","FD","DMK","UBP","62","10416","168.0","4185","483.0"
"Jan2014","FD","DMK","UTH","93","15624","168.0","6200","451.0"
"Jan2014","FD","HDY","DMK","279","46872","168.0","23405","772.0"
"Jan2014","FD","HDY","CNX","68","11424","168.0","8375","1320.0"
"Jan2014","FD","HKT","DMK","372","62496","168.0","29915","689.0"
"Jan2014","FD","HKT","CNX","62","10416","168.0","7130","1181.0"
"Jan2014","FD","HKT","UTH","31","5208","168.0","3255","1135.0"
"Jan2014","FD","KBV","DMK","248","41664","168.0","18910","666.0"
"Jan2014","FD","KBV","CNX","31","5208","168.0","3255","1181.0"
"Jan2014","FD","KKC","DMK","62","10416","168.0","3410","367.0"
"Jan2014","FD","KOP","DMK","31","5208","168.0","2325","579.0"
"Jan2014","FD","NAW","DMK","31","5208","168.0","2790","838.0"
"Jan2014","FD","NST","DMK","124","20832","168.0","9300","610.0"
"Jan2014","FD","PHS","DMK","62","10416","168.0","3565","320.0"
"Jan2014","FD","TST","DMK","93","15624","168.0","7905","718.0"
"Jan2014","FD","UBP","DMK","62","10416","168.0","4030","483.0"
"Jan2014","FD","URT","DMK","124","20832","168.0","9145","552.0"
"Jan2014","FD","UTH","DMK","93","15624","168.0","6045","451.0"
"Jan2014","FD","UTH","HKT","31","5208","168.0","3410","1135.0"
"Jan2014","K8","CNX","HGN","93","1116","12.0","3255","119.0"
"Jan2014","K8","CNX","NNT","9","108","12.0","405","192.0"
"Jan2014","K8","CNX","PYY","13","156","12.0","325","87.0"
"Jan2014","K8","CNX","PHS","18","216","12.0","1080","259.0"
"Jan2014","K8","HGN","CNX","93","1116","12.0","2945","119.0"
"Jan2014","K8","NNT","CNX","9","108","12.0","405","192.0"
"Jan2014","K8","PHS","CNX","18","216","12.0","1080","259.0"
"Jan2014","K8","PYY","CNX","13","156","12.0","325","87.0"
"Jan2014","OX","DMK","HKT","45","6750","150.0","3600","689.0"
"Jan2014","OX","HKT","DMK","45","6750","150.0","3755","689.0"
"Jan2014","PG","BKK","CNX","248.0","38730.0","156.16935483870967","18600.0","565.0"
"Jan2014","PG","BKK","USM","659.0","77134.0","117.04704097116844","46980.0","465.0"
"Jan2014","PG","BKK","KBV","93.0","15024.0","161.5483870967742","7750.0","649.0"
"Jan2014","PG","BKK","LPT","93","6510","70.0","8370","497.0"
"Jan2014","PG","BKK","HKT","248","40176","162.0","21080","673.0"
"Jan2014","PG","BKK","THS","62","4340","70.0","4650","377.0"
"Jan2014","PG","BKK","TDX","93","6510","70.0","5580","233.0"
"Jan2014","PG","BKK","UTH","62","8556","138.0","4030","451.0"
"Jan2014","PG","CNX","BKK","217.0","34452.0","158.76497695852535","17360.0","565.0"
"Jan2014","PG","CNX","USM","62","8742","141.0","6510","1027.0"
"Jan2014","PG","HKT","BKK","248","40176","162.0","21080","673.0"
"Jan2014","PG","HKT","USM","155","10850","70.0","8525","249.0"
"Jan2014","PG","HKT","UTP","31","2170","70.0","3100","586.0"
"Jan2014","PG","KBV","BKK","93.0","15024.0","161.5483870967742","7905.0","649.0"
"Jan2014","PG","KBV","USM","31","2170","70.0","1550","200.0"
"Jan2014","PG","LPT","BKK","93","6510","70.0","8370","497.0"
"Jan2014","PG","TDX","BKK","93","6510","70.0","5580","233.0"
"Jan2014","PG","THS","BKK","62","4340","70.0","4650","377.0"
"Jan2014","PG","USM","BKK","690.0","81412.0","117.98840579710145","49150.0","465.0"
"Jan2014","PG","USM","CNX","31","4464","144.0","3410","1027.0"
"Jan2014","PG","USM","KBV","31","2170","70.0","1705","200.0"
"Jan2014","PG","USM","HKT","155","10850","70.0","9300","249.0"
"Jan2014","PG","USM","UTP","31","2170","70.0","2325","360.0"
"Jan2014","PG","UTH","BKK","62","8556","138.0","4030","451.0"
"Jan2014","PG","UTP","USM","31","2170","70.0","2170","360.0"
"Jan2014","PG","UTP","HKT","31","2170","70.0","3100","586.0"
"Jan2014","TG","BKK","CNX","331.0","88298.0","266.761329305136","24290.0","565.0"
"Jan2014","TG","BKK","CEI","109.0","25204.0","231.22935779816513","8720.0","666.0"
"Jan2014","TG","BKK","HDY","113.0","26037.0","230.41592920353983","9860.0","750.0"
"Jan2014","TG","BKK","KKC","143.0","34500.0","241.25874125874125","8020.0","367.0"
"Jan2014","TG","BKK","USM","62","9238","149.0","4030","465.0"
"Jan2014","TG","BKK","KBV","155.0","34171.0","220.45806451612904","12400.0","649.0"
"Jan2014","TG","BKK","HKT","319.0","91622.0","287.2163009404389","25799.0","673.0"
"Jan2014","TG","BKK","URT","60.0","9762.0","162.7","4500.0","536.0"
"Jan2014","TG","BKK","UBP","62.0","10152.0","163.74193548387098","4030.0","476.0"
"Jan2014","TG","BKK","UTH","105.0","17226.0","164.05714285714285","6825.0","451.0"
"Jan2014","TG","CEI","BKK","109.0","25204.0","231.22935779816513","8720.0","666.0"
"Jan2014","TG","CNX","BKK","331.0","88298.0","266.761329305136","24290.0","565.0"
"Jan2014","TG","CNX","HKT","31","5208","168.0","3565","1181.0"
"Jan2014","TG","HDY","BKK","113.0","26037.0","230.41592920353983","9605.0","750.0"
"Jan2014","TG","HKT","BKK","336.0","97538.0","290.2916666666667","28870.0","673.0"
"Jan2014","TG","HKT","CNX","31","5208","168.0","3565","1181.0"
"Jan2014","TG","KBV","BKK","155.0","34171.0","220.45806451612904","12400.0","649.0"
"Jan2014","TG","KKC","BKK","143.0","34500.0","241.25874125874125","8020.0","367.0"
"Jan2014","TG","UBP","BKK","62.0","10152.0","163.74193548387098","4030.0","476.0"
"Jan2014","TG","URT","BKK","60.0","9762.0","162.7","4200.0","536.0"
"Jan2014","TG","USM","BKK","62","9238","149.0","4030","465.0"
"Jan2014","TG","UTH","BKK","105.0","17226.0","164.05714285714285","6300.0","451.0"
"Feb2014","8B","BKK","HKT","4","1004","251.0","320","673.0"
"Feb2014","8B","HKT","BKK","4","1004","251.0","320","673.0"
"Feb2014","8B","HKT","URT","12","3012","251.0","360","145.0"
"Feb2014","8B","URT","HKT","12","3012","251.0","360","145.0"
"Feb2014","DD","BFV","DMK","28","952","34.0","1820","296.0"
"Feb2014","DD","CEI","DMK","140","26460","189.0","10500","666.0"
"Feb2014","DD","CJM","DMK","56","1904","34.0","3920","380.0"
"Feb2014","DD","CNX","DMK","224","42336","189.0","14560","565.0"
"Feb2014","DD","CNX","HGN","84","2856","34.0","2940","119.0"
"Feb2014","DD","CNX","MAQ","28","952","34.0","1400","196.0"
"Feb2014","DD","CNX","UTH","84","2856","34.0","6720","433.0"
"Feb2014","DD","DMK","BFV","28","952","34.0","1820","296.0"
"Feb2014","DD","DMK","CNX","224","42336","189.0","15680","565.0"
"Feb2014","DD","DMK","CEI","140","26460","189.0","10500","666.0"
"Feb2014","DD","DMK","CJM","56","1904","34.0","3920","380.0"
"Feb2014","DD","DMK","HDY","224","42336","189.0","19040","772.0"
"Feb2014","DD","DMK","HHQ","12","408","34.0","360","158.0"
"Feb2014","DD","DMK","KBV","56","10584","189.0","4340","666.0"
"Feb2014","DD","DMK","LOE","56.0","2800.0","50.0","4200.0","410.0"
"Feb2014","DD","DMK","MAQ","140","4760","34.0","10500","380.0"
"Feb2014","DD","DMK","KOP","28","5292","189.0","1960","579.0"
"Feb2014","DD","DMK","NST","168","31752","189.0","11340","610.0"
"Feb2014","DD","DMK","NNT","84.0","4648.0","55.333333333333336","7980.0","541.0"
"Feb2014","DD","DMK","PHS","112.0","17724.0","158.25","6020.0","320.0"
"Feb2014","DD","DMK","PRH","28","952","34.0","2380","470.0"
"Feb2014","DD","DMK","HKT","112","21168","189.0","8820","689.0"
"Feb2014","DD","DMK","UNN","56","3696","66.0","5320","497.0"
"Feb2014","DD","DMK","ROI","56.0","2800.0","50.0","4200.0","418.0"
"Feb2014","DD","DMK","SNO","28","5292","189.0","1960","521.0"
"Feb2014","DD","DMK","URT","140","26460","189.0","9520","552.0"
"Feb2014","DD","DMK","TST","84","15876","189.0","6720","718.0"
"Feb2014","DD","DMK","UBP","168","31752","189.0","10920","483.0"
"Feb2014","DD","DMK","UTH","168","31752","189.0","10920","451.0"
"Feb2014","DD","HDY","DMK","224","42336","189.0","19180","772.0"
"Feb2014","DD","HGN","CNX","84","2856","34.0","2940","119.0"
"Feb2014","DD","HHQ","DMK","12","408","34.0","480","158.0"
"Feb2014","DD","HKT","DMK","112","21168","189.0","8960","689.0"
"Feb2014","DD","KBV","DMK","56","10584","189.0","4480","666.0"
"Feb2014","DD","KOP","DMK","28","5292","189.0","1960","579.0"
"Feb2014","DD","LOE","DMK","56.0","2800.0","50.0","4200.0","410.0"
"Feb2014","DD","MAQ","DMK","140","4760","34.0","10500","380.0"
"Feb2014","DD","MAQ","CNX","28","952","34.0","1400","196.0"
"Feb2014","DD","NNT","DMK","84.0","4648.0","55.333333333333336","7980.0","541.0"
"Feb2014","DD","NST","DMK","168","31752","189.0","11620","610.0"
"Feb2014","DD","PHS","DMK","112.0","17724.0","158.25","6020.0","320.0"
"Feb2014","DD","PRH","DMK","28","952","34.0","2380","470.0"
"Feb2014","DD","ROI","DMK","56.0","2800.0","50.0","4200.0","418.0"
"Feb2014","DD","SNO","DMK","28","5292","189.0","1960","521.0"
"Feb2014","DD","TST","DMK","84","15876","189.0","6720","718.0"
"Feb2014","DD","UBP","DMK","168","31752","189.0","10080","483.0"
"Feb2014","DD","UNN","DMK","56","3696","66.0","5320","497.0"
"Feb2014","DD","URT","DMK","140","26460","189.0","9800","552.0"
"Feb2014","DD","UTH","DMK","168","31752","189.0","10080","451.0"
"Feb2014","DD","UTH","CNX","84","2856","34.0","6720","433.0"
"Feb2014","E8","DMK","HKT","56","8344","149.0","5040","689.0"
"Feb2014","E8","HKT","DMK","56","8344","149.0","3360","689.0"
"Feb2014","FD","CEI","DMK","140","23520","168.0","10920","666.0"
"Feb2014","FD","CNX","DMK","336","56448","168.0","25620","565.0"
"Feb2014","FD","CNX","HDY","56","9408","168.0","7140","1320.0"
"Feb2014","FD","CNX","KBV","28","4704","168.0","3220","1181.0"
"Feb2014","FD","CNX","HKT","56","9408","168.0","7000","1181.0"
"Feb2014","FD","DMK","CNX","336","56448","168.0","25340","565.0"
"Feb2014","FD","DMK","CEI","140","23520","168.0","11060","666.0"
"Feb2014","FD","DMK","HDY","252","42336","168.0","21420","772.0"
"Feb2014","FD","DMK","KKC","56","9408","168.0","3080","367.0"
"Feb2014","FD","DMK","KBV","224","37632","168.0","17920","666.0"
"Feb2014","FD","DMK","KOP","28","4704","168.0","2100","579.0"
"Feb2014","FD","DMK","NST","112","18816","168.0","8540","610.0"
"Feb2014","FD","DMK","NAW","28","4704","168.0","2520","838.0"
"Feb2014","FD","DMK","PHS","56","9408","168.0","3080","320.0"
"Feb2014","FD","DMK","HKT","336","56448","168.0","27020","689.0"
"Feb2014","FD","DMK","URT","112","18816","168.0","7980","552.0"
"Feb2014","FD","DMK","TST","84","14112","168.0","7140","718.0"
"Feb2014","FD","DMK","UBP","56","9408","168.0","3780","483.0"
"Feb2014","FD","DMK","UTH","84","14112","168.0","5600","451.0"
"Feb2014","FD","HDY","DMK","252","42336","168.0","21140","772.0"
"Feb2014","FD","HDY","CNX","56","9408","168.0","6860","1320.0"
"Feb2014","FD","HKT","DMK","336","56448","168.0","27020","689.0"
"Feb2014","FD","HKT","CNX","56","9408","168.0","6440","1181.0"
"Feb2014","FD","HKT","UTH","28","4704","168.0","2940","1135.0"
"Feb2014","FD","KBV","DMK","224","37632","168.0","17080","666.0"
"Feb2014","FD","KBV","CNX","28","4704","168.0","2940","1181.0"
"Feb2014","FD","KKC","DMK","56","9408","168.0","3080","367.0"
"Feb2014","FD","KOP","DMK","28","4704","168.0","2100","579.0"
"Feb2014","FD","NAW","DMK","28","4704","168.0","2520","838.0"
"Feb2014","FD","NST","DMK","112","18816","168.0","8400","610.0"
"Feb2014","FD","PHS","DMK","56","9408","168.0","3220","320.0"
"Feb2014","FD","TST","DMK","84","14112","168.0","7140","718.0"
"Feb2014","FD","UBP","DMK","56","9408","168.0","3640","483.0"
"Feb2014","FD","URT","DMK","112","18816","168.0","8260","552.0"
"Feb2014","FD","UTH","DMK","84","14112","168.0","5460","451.0"
"Feb2014","FD","UTH","HKT","28","4704","168.0","3080","1135.0"
"Feb2014","K8","CEI","CNX","4","48","12.0","140","153.0"
"Feb2014","K8","CNX","CEI","4","48","12.0","140","153.0"
"Feb2014","K8","CNX","KKC","3","36","12.0","345","480.0"
"Feb2014","K8","CNX","HGN","84","1008","12.0","2940","119.0"
"Feb2014","K8","CNX","NNT","8","96","12.0","360","192.0"
"Feb2014","K8","CNX","PYY","12","144","12.0","300","87.0"
"Feb2014","K8","CNX","PHS","16","192","12.0","960","259.0"
"Feb2014","K8","HGN","CNX","84","1008","12.0","2660","119.0"
"Feb2014","K8","KKC","CNX","3","36","12.0","300","480.0"
"Feb2014","K8","NNT","CNX","8","96","12.0","360","192.0"
"Feb2014","K8","PHS","CNX","16","192","12.0","960","259.0"
"Feb2014","K8","PYY","CNX","12","144","12.0","300","87.0"
"Feb2014","OX","DMK","HKT","40","6000","150.0","3200","689.0"
